,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
4520,1212154726168571904,1212154726168571904,2019-12-31,aka_marci,      An alle    Vielen Dank für das alte Jahr und ich freue mich auf das neue Jahr 2020 mit euch 💜🔥💜  Ihr seid die besten und geilsten und sahnigsten Menschen Ever 😍   zu …  https://t.co/lPJ7kML5LY,"['happy', 'new', 'year', 'marcianer']",#Happy #New #Year #2020   An alle #marcianer   Vielen Dank für das alte Jahr und ich freue mich auf das neue Jahr 2020 mit euch 💜🔥💜  Ihr seid die besten und geilsten und sahnigsten Menschen Ever 😍  #2019 zu #2020…  https://t.co/lPJ7kML5LY,1
4521,1212154682346479616,1212154682346479616,2019-12-31,glitch_junk1e,"HAPPY NEW YR EVERYONETHANKS JBTW1 FOR THE SETUP.I CAN HIT IT ON MY OWN NOW! IF YOU GUYS NEED TP JBTW1 IS THE MAN TO GO TO,HE IS DOING IT  FOR HIS CHARITY SO IF YOU CAN DONATE TO HELP A GOOD CAUSE.MUCH APPRECIATED 👍🎮BEEF🐄   MUGGERS DAY🕴🔪  https://t.co/Ax1JWM6fRE","['modded', 'ineedateepee', 'happy']","HAPPY NEW YR EVERYONETHANKS JBTW1 FOR THE SETUP.I CAN HIT IT ON MY OWN NOW! IF YOU GUYS NEED TP JBTW1 IS THE MAN TO GO TO,HE IS DOING IT  FOR HIS CHARITY SO IF YOU CAN DONATE TO HELP A GOOD CAUSE.MUCH APPRECIATED 👍#MODDED🎮BEEF🐄 #ineedateepee #HAPPY MUGGERS DAY🕴🔪  https://t.co/Ax1JWM6fRE",1
4522,1212154273649192960,1212154273649192960,2019-12-31,honeyhaircuta1,Good morning. Thank you.   NEW YEAR 2020  https://t.co/VbvBZmMnCu,['happy'],Good morning. Thank you.  #HAPPY NEW YEAR 2020  https://t.co/VbvBZmMnCu,1
4523,1212154081160179718,1212154081160179718,2019-12-31,dodo_jaad,سسنهه سعيده ع الجميع🙈 نشالله بتدخل علينااا براحة بال 🤲 وكل عام وانتو بالف خير 😍💜💫  New year⚡✨ ❤,['happy'],سسنهه سعيده ع الجميع🙈 نشالله بتدخل علينااا براحة بال 🤲 وكل عام وانتو بالف خير 😍💜💫 #Happy New year⚡✨ ❤,1
4524,1212154032904720384,1212154032904720384,2019-12-31,splashgain,"May you paint this bunch of 365 canvas with the colours of creativity, happiness and accomplishments.  Wish you all a very Happy New Year 2020.       https://t.co/Qq6TCl4zNW","['newyear', 'happynewyear', 'happynewyear2020', 'happy']","May you paint this bunch of 365 canvas with the colours of creativity, happiness and accomplishments.  Wish you all a very Happy New Year 2020.  #NewYear #HappyNewYear #HappyNewYear2020 #Happy  https://t.co/Qq6TCl4zNW",1
4525,1212154003775094784,1212154003775094784,2019-12-31,profrobstew,"WE DON'T WISH YOUNG SOULS A   *HAPPY* NEW YEAR   is a DRUG that WEARS OFF like ALL others; have to KEEP SEEKING IT &amp; remain an ADDICT  We wish YOUNG SOULS a NEW YEAR of  *TRANSCENDENCE*  THRU OBEDIENCE TO   THE LAWS OF GOD  HALLELUJAH, MASHALLAH😀💗     https://t.co/deY6qTTopN","['happy', 'newyearseve', 'jesus']","WE DON'T WISH YOUNG SOULS A   *HAPPY* NEW YEAR  #HAPPY is a DRUG that WEARS OFF like ALL others; have to KEEP SEEKING IT &amp; remain an ADDICT  We wish YOUNG SOULS a NEW YEAR of  *TRANSCENDENCE*  THRU OBEDIENCE TO   THE LAWS OF GOD  HALLELUJAH, MASHALLAH😀💗  #NewYearsEve #Jesus  https://t.co/deY6qTTopN",1
4526,1212153352911503360,1212153352911503360,2019-12-31,societycleaners,     @ Society Cleaners  https://t.co/7Tm8ed1uvJ,"['happy', 'lookinforward', 'lovewhatidodowhatilove', 'thankful', 'happy2020']",#happy #lookinforward #lovewhatidodowhatilove #thankful #happy2020 @ Society Cleaners  https://t.co/7Tm8ed1uvJ,1
4527,1212153261253373953,1212153261253373953,2019-12-31,dutchfellow,Happy New Year tweeps!!!    https://t.co/eht0aOzZ1T,"['happy', 'happynewyear2020']",Happy New Year tweeps!!! #happy #happynewyear2020  https://t.co/eht0aOzZ1T,1
4528,1212153188708687878,1212153188708687878,2019-12-31,jessicavb6725,"Thinking about the last year, all its ups and downs, looking forward to the new year and what it might bring!  ","['statusquo', 'happy']","Thinking about the last year, all its ups and downs, looking forward to the new year and what it might bring! #StatusQuo #Happy",1
4529,1212153161462497281,1212153161462497281,2019-12-31,noline_martin,New Year’s Eve by the beach at Benny’s! So relaxing  place   https://t.co/a05kfQmM7D,"['happy', 'vitaminsea']",New Year’s Eve by the beach at Benny’s! So relaxing #happy place #vitaminSea  https://t.co/a05kfQmM7D,1
4530,1212153134623154177,1212153134623154177,2019-12-31,bwizanews," New year 2020,   https://t.co/cCGvt6kYfp","['happy', 'rwanda']","#Happy New year 2020, #Rwanda  https://t.co/cCGvt6kYfp",1
4531,1212152973985505280,1212152973985505280,2019-12-31,helpthe99ers,"So, 2019 kicked my ass this year. In 2020, I plan to kick back.  How? Live each day well. Love hard. Run faster. Hug tighter. Aim higher. Be kind to your neighbors. Say “I love you” to a complete stranger. Be kind &amp; polite. Earn respect.Please &amp; thank you.  New Year!  https://t.co/fCRRbIjUT1",['happy'],"So, 2019 kicked my ass this year. In 2020, I plan to kick back.  How? Live each day well. Love hard. Run faster. Hug tighter. Aim higher. Be kind to your neighbors. Say “I love you” to a complete stranger. Be kind &amp; polite. Earn respect.Please &amp; thank you. #Happy New Year!  https://t.co/fCRRbIjUT1",1
4532,1212152784906309632,1212152784906309632,2019-12-31,smailtitouha,كل عام وانتم بالف خير #  New year   Années  https://t.co/I0MJJt98rv,"['happy', 'bonne']",كل عام وانتم بالف خير # #happy New year  #Bonne Années  https://t.co/I0MJJt98rv,1
4533,1212152773166469121,1212152773166469121,2019-12-31,samfreeboy20,You ↑ You ↗ You ↙ You → You ↓ You ↪ You ↫ You ↲ You ↯ You ↱ You ↶ and You         (Y)                  (y)                        (y)                              (y)                                        (y),"['happy', 'new', 'year', 'amazing', 'friends']",You ↑ You ↗ You ↙ You → You ↓ You ↪ You ↫ You ↲ You ↯ You ↱ You ↶ and You        #HAPPY (Y)                 #NEW (y)                      #YEAR  (y)                            #AMAZING  (y)                                      #FRIENDS  (y),1
4534,1212152736789286913,1212152736789286913,2019-12-31,jacobsen_tanja,Wishing you all a happy new year 🎉😊💕   https://t.co/sZTorUQKm6,"['newyear', 'happy']",Wishing you all a happy new year 🎉😊💕#newyear #happy  https://t.co/sZTorUQKm6,1
4535,1212152731936399360,1212152731936399360,2019-12-31,costantinorenat,Buon 2020!: L'alba di un nuovo Anno! Buon 2020!    …  https://t.co/BiJcsxwgOE,"['bye2019', 'capodanno', 'happy']",Buon 2020!: L'alba di un nuovo Anno! Buon 2020! #bye2019 #2020 #capodanno #happy…  https://t.co/BiJcsxwgOE,1
4536,1212152454764224513,1212152454764224513,2019-12-31,novakferenc2009,"  szada, Pest, Hungary  https://t.co/IZdzLv8neR","['happy', 'newyear']","#happy #newyear szada, Pest, Hungary  https://t.co/IZdzLv8neR",1
4537,1212152425416671233,1212152425416671233,2019-12-31,diddywheldon,                      https://t.co/c1F73nb3pz,"['happy', 'new', 'year', 'newyear', 'bsv']",#Happy #New #Year                 #newyear #bsv  https://t.co/c1F73nb3pz,1
4538,1212152324283482112,1212152324283482112,2019-12-31,tomwoolf63,     #😎 #🎶 #❤️ #🎩 @ Flugplatz Marl-Loemühle  https://t.co/9EWcfiuXMf,"['happy', 'newyear']",#happy #newyear  #2020  #😎 #🎶 #❤️ #🎩 @ Flugplatz Marl-Loemühle  https://t.co/9EWcfiuXMf,1
4539,1212152248094072832,1212152248094072832,2019-12-31,jana_cbm,Agradecer por las pequeñas cosas es prepararse para recibir las grandes bendiciones      https://t.co/zFcBfqMR1v,"['happy', 'love']",Agradecer por las pequeñas cosas es prepararse para recibir las grandes bendiciones   #happy #love  https://t.co/zFcBfqMR1v,1
4540,1212152022268612608,1212152022268612608,2019-12-31,iamyeba,With d gang btife5  @iamemmnaz  debowaleofficial iamremote  new year  https://t.co/XreA1iVSmg,['happy'],With d gang btife5  @iamemmnaz  debowaleofficial iamremote #Happy new year  https://t.co/XreA1iVSmg,1
4541,1212151776071290881,1212151776071290881,2019-12-31,emmanue13221805,Thanks be to God   new year   money   sense  https://t.co/nTEywrmgbr,"['happy', 'more', 'more']",Thanks be to God  #happy new year  #more money  #more sense  https://t.co/nTEywrmgbr,1
4542,1212151770849390594,1212151770849390594,2019-12-31,kofoakintoye,"2020 oya gbe body e,   @ Jakande/ Lekki  https://t.co/Mv1huWhHfi","['happy', 'happynewyear']","2020 oya gbe body e, #happy #happynewyear @ Jakande/ Lekki  https://t.co/Mv1huWhHfi",1
4543,1212151490837659648,1212079743903731712,2019-12-31,sovitpratap,@RahulGandhi  New year 2020. Best of luck for future.,['happy'],@RahulGandhi #Happy New year 2020. Best of luck for future.,1
4544,1212151418079059969,1212151418079059969,2019-12-31,wearefloc,• For the happiness* that unites us...  —  • Por la felicidad* que nos une...       https://t.co/osWLl8SckM,"['happy', 'design', 'new', 'year']",• For the happiness* that unites us...  —  • Por la felicidad* que nos une...  #happy #design #new #year  https://t.co/osWLl8SckM,1
4545,1212151161169436673,1212094890424840199,2019-12-31,dolores80179419,@DeplorableChoir @currie14_kelly  New Year from Florida!,['happy'],@DeplorableChoir @currie14_kelly #Happy New Year from Florida!,1
4546,1212151146292400131,1212151146292400131,2019-12-31,front_in_web,Hi have  day and  new year  https://t.co/LIRI4fAjZQ,"['great', 'happy']",Hi have #great day and #happy new year  https://t.co/LIRI4fAjZQ,1
4547,1212151131696066560,1212151131696066560,2019-12-31,hansschwab,"      @ Hanover, Germany  https://t.co/BVrRzMLFoB","['happy', 'nextyear', 'madewithpaper', 'paper53', 'wetransfer']","#happy #nextyear #2020 #madewithpaper #paper53 #wetransfer @ Hanover, Germany  https://t.co/BVrRzMLFoB",1
4548,1212151057666588673,1212151057666588673,2019-12-31,jenna_amor,Be safe tonight y’all please don’t drink and drive  new year 🎉,['happy'],Be safe tonight y’all please don’t drink and drive #happy new year 🎉,1
4549,1212150977672994817,1212150977672994817,2019-12-31,john_johnsykes,Happy new year 2020  😊😊😊     https://t.co/kn0XUz0gr8,"['silvester', 'happy']",Happy new year 2020  😊😊😊 #silvester #2020 #happy  https://t.co/kn0XUz0gr8,1
4550,1212150637414232064,1212150637414232064,2019-12-31,taylorhphillip1, New Year#@Nam-Vet para JESUS ​​!!!!!!  https://t.co/nawPH6ZCYF,['happy'],#Happy New Year#@Nam-Vet para JESUS ​​!!!!!!  https://t.co/nawPH6ZCYF,1
4551,1212150568552058880,1212150568552058880,2019-12-31,xxmrpascal588xx,Its been a really difficult year. I truly hoop that 2020 will be a better year for me. I wish everybody a happy new year and i wish everybody the best in life! . . . . . .      https://t.co/twlsNdXiK3,"['happynewyear', 'newyear', 'happy']",Its been a really difficult year. I truly hoop that 2020 will be a better year for me. I wish everybody a happy new year and i wish everybody the best in life! . . . . . . #happynewyear #newyear #happy #2020  https://t.co/twlsNdXiK3,1
4552,1212150550793531393,1212150550793531393,2019-12-31,dimitry1970,Handwritten 2020 message     https://t.co/BeNuZj19Sg,"['newyear', 'happy']",Handwritten 2020 message #2020 #newyear #happy  https://t.co/BeNuZj19Sg,1
4553,1212150467502989312,1212150467502989312,2019-12-31,elitecleaning7,Happy new year to you.  https://t.co/mud7IC6fH2       https://t.co/yxUeN8IIQD,"['happy', 'newyear', 'cleaning', 'elitecleaning']",Happy new year to you.  https://t.co/mud7IC6fH2  #happy #newyear #cleaning #elitecleaning  https://t.co/yxUeN8IIQD,1
4554,1212150188703387648,1212150188703387648,2019-12-31,beeinbound,"🍾 Lass die Korken knallen,  🥂 die Gläser klingen -  🎇 2020 kann beginnen!       https://t.co/6X6ADuBVB0","['beehive', 'silvester', 'newyear', 'happy']","🍾 Lass die Korken knallen,  🥂 die Gläser klingen -  🎇 2020 kann beginnen! #beehive #silvester #newyear #happy #2020  https://t.co/6X6ADuBVB0",1
4555,1212150126145347584,1212150126145347584,2019-12-31,vladimirnoel4,"@AHRCNassau  New Year To Ahrc Freeport Hubsite Seven Today,Especially Mine Favorite Hubsite Manager Kate Zimmerman,Kate Zimmerman is Mine Favorite Hubsite Manager.❤️🧡💛💚",['happy'],"@AHRCNassau #Happy New Year To Ahrc Freeport Hubsite Seven Today,Especially Mine Favorite Hubsite Manager Kate Zimmerman,Kate Zimmerman is Mine Favorite Hubsite Manager.❤️🧡💛💚",1
4556,1212150120004882433,1212150120004882433,2019-12-31,antonvandijken,HAPPY NEW YEAR!!      https://t.co/pYmYLkLc7J,"['happy', 'newyear', 'newyear2020']",HAPPY NEW YEAR!!  #happy #newyear #newyear2020  https://t.co/pYmYLkLc7J,1
4557,1212149932347539457,1212149932347539457,2019-12-31,_faby_88,Buon anno😘  @ Brusciano  https://t.co/WlrRKD4Wny,[],Buon anno😘 #happy#newyear#2020#fireworks @ Brusciano  https://t.co/WlrRKD4Wny,1
4558,1212149583964508160,1212149583964508160,2019-12-31,mikkot0chan,Happy New Year 🎆  ❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💚💜❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💙💜❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💚💙💜        https://t.co/iS8mdRCfhn,"['happy', 'happynewyear', 'champagne', 'madeinfrance', 'love']",Happy New Year 🎆  ❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💚💜❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💙💜❤🧡💛💚💙💜❤🧡💛💚💙💜❤🧡💛💚💙💜  #happy #happynewyear #champagne #madeinfrance #love  https://t.co/iS8mdRCfhn,1
4559,1212149361481846785,1212149361481846785,2019-12-31,mchokochobroad1,Happy new year kwenu nyote.      https://t.co/L5i8hw2PvT,"['happy', 'new', 'year']",Happy new year kwenu nyote. #happy #new #year #2020  https://t.co/L5i8hw2PvT,1
4560,1212149330402070529,1212149330402070529,2019-12-31,topamazingstore,   Top and Top boys clothing sets summer gentleman suits short sleeve shirt + shorts 2pcs kids clothes children clothing set  https://t.co/XZn5uJLjxq,"['happy', 'streetstyle', 'moda']",#happy #streetstyle #moda Top and Top boys clothing sets summer gentleman suits short sleeve shirt + shorts 2pcs kids clothes children clothing set  https://t.co/XZn5uJLjxq,1
4561,1212149311754162177,1212149311754162177,2019-12-31,taylorhphillip1," New Year!!!@Seek....ye.....First: Genesis 1:5-31 KJV - And God called the light Day,...  https://t.co/r70VHD3yY0",['happy'],"#Happy New Year!!!@Seek....ye.....First: Genesis 1:5-31 KJV - And God called the light Day,...  https://t.co/r70VHD3yY0",1
4562,1212149204677746688,1212149204677746688,2019-12-31,kurama1dk,      Happy New Year everyone &lt;3,"['happy', 'new', 'year', 'everyone']",#Happy #New #Year #everyone   Happy New Year everyone &lt;3,1
4563,1212148959290036224,1212148959290036224,2019-12-31,emaleth79,Happy New Year       https://t.co/AeJzNpWYnj,"['happy', 'happynewyear', 'happynewyear2020', 'newgoals']",Happy New Year #2020 #happy #happynewyear #happynewyear2020 #newgoals  https://t.co/AeJzNpWYnj,1
4564,1212148422997938177,1212148422997938177,2019-12-31,stephenolobio,Happy birthday to the Best Grand Dad in the world. Though i haven't met you yet but i know you are Special and i Have alot still to learn from You.. This New Year and New Age brings You Peace of Mind and More Years Ahead.  new year ,['happy'],Happy birthday to the Best Grand Dad in the world. Though i haven't met you yet but i know you are Special and i Have alot still to learn from You.. This New Year and New Age brings You Peace of Mind and More Years Ahead. #Happy new year #2020,1
4565,1212148110698274816,1212148110698274816,2019-12-31,fahrschuledorn,       https://t.co/orgiriRxNo,"['happy', 'newyear', 'canyoucar', 'canyoudorn', 'fsdorn']",#2020 #happy #newyear #canYOUcar #canYOUdorn #fsdorn  https://t.co/orgiriRxNo,1
4566,1212148055480426497,1212148055480426497,2019-12-31,herytage,"Wishing you and your family good health, happiness, success and prosperity in this 2020!. Have a great start to a eventful new year!. New Year From The Alayande's",['happy'],"Wishing you and your family good health, happiness, success and prosperity in this 2020!. Have a great start to a eventful new year!.#Happy New Year From The Alayande's",1
4567,1212148034395688960,1212148034395688960,2019-12-31,visiongranite,Happy New Year's Eve to all.  https://t.co/PgShNT6jDr       https://t.co/rsfcXaeFZv,"['happy', 'newyear', 'granite', 'granitevision']",Happy New Year's Eve to all.  https://t.co/PgShNT6jDr  #happy #newyear #granite #granitevision  https://t.co/rsfcXaeFZv,1
4568,1212147912261689344,1212147912261689344,2019-12-31,olivier_wauters,Gelukkig nieuwjaar voor iedereen! 🥳🥳🥳     https://t.co/YqDYtH8FWt,"['happy', 'newyear', 'party']",Gelukkig nieuwjaar voor iedereen! 🥳🥳🥳 #happy #newyear #party  https://t.co/YqDYtH8FWt,1
4569,1212147908465889280,1212147908465889280,2019-12-31,xyclovietnames1,XycloBistro    New Year 2020!!! Thank you for all your supports!! See you Next Year!! Wish you All the best in the year of 2020!!!  https://t.co/3DXdMbS61F @ Steveston Village  https://t.co/awfImDiLCX,"['yearend', 'byebye2019', 'happy']",XycloBistro #yearend #byebye2019 #happy New Year 2020!!! Thank you for all your supports!! See you Next Year!! Wish you All the best in the year of 2020!!!  https://t.co/3DXdMbS61F @ Steveston Village  https://t.co/awfImDiLCX,1
4570,1212147774193618945,1212147774193618945,2019-12-31,excl_wellness,Gelukkig nieuwjaar voor iedereen! 🥳🥳🥳     https://t.co/9aomRdSRIt,"['happy', 'newyear', 'party']",Gelukkig nieuwjaar voor iedereen! 🥳🥳🥳 #happy #newyear #party  https://t.co/9aomRdSRIt,1
4571,1212147764508942336,1212147764508942336,2019-12-31,tomorrow_file,It Works Every Time       https://t.co/tsuMpsblvH,"['happy', 'photooftheday', 'beautiful', 'fashion', 'followme']",It Works Every Time #happy #photooftheday #beautiful #fashion #followme  https://t.co/tsuMpsblvH,1
4572,1212147672452411392,1212147672452411392,2019-12-31,igimmobilien,  ! Wir wünschen euch alles Gute für 2020!  https://t.co/OpRH295uTH,"['happy', 'new', 'year']",#Happy #New #Year! Wir wünschen euch alles Gute für 2020!  https://t.co/OpRH295uTH,1
4573,1212147640395325445,1212147640395325445,2019-12-31,josef_oddo,    2020 Music Story عام جديد  https://t.co/zEDoIkkrZC,"['happy', 'new', 'year', 'abba']",#Happy #New #Year #ABBA 2020 Music Story عام جديد  https://t.co/zEDoIkkrZC,1
4574,1212147615040622592,1212147615040622592,2019-12-31,fabrixx2, ⚜  new year 🥂 all for you 🇮🇹   https://t.co/4OSvd3mBMG,"['firenze', 'happy']",#firenze ⚜ #happy new year 🥂 all for you 🇮🇹 #florence#florenz  https://t.co/4OSvd3mBMG,1
4575,1212147335024795648,1212147335024795648,2019-12-31,valderaz66,Happy new year I really made it 🙏THANK GOD  NEW YEAR 2020,['happy'],Happy new year I really made it 🙏THANK GOD #HAPPY NEW YEAR 2020,1
4576,1212147313143095296,1212147313143095296,2019-12-31,benairfit,2020 at last  new year ,"['happy', 'hny2020']",2020 at last #happy new year #hny2020,1
4577,1212147215214366726,1212147215214366726,2019-12-31,honeyhaircuta1,Thank you very much. Wish you the best year! :-)  NEW YEAR 2020  https://t.co/qya9w2CKYR,['happy'],Thank you very much. Wish you the best year! :-) #HAPPY NEW YEAR 2020  https://t.co/qya9w2CKYR,1
4578,1212147214379896832,1212147214379896832,2019-12-31,henniebrons,"🍀happy New Year 🍀  Mijn wens is dat iedereen een happy miljonair is in 2020.  Niet in de zin van geld, maar geluk!!!        https://t.co/djfN564eSj","['happy', 'newyear', 'geluk']","🍀happy New Year 🍀  Mijn wens is dat iedereen een happy miljonair is in 2020.  Niet in de zin van geld, maar geluk!!!   #happy #newyear #2020 #geluk  https://t.co/djfN564eSj",1
4579,1212146813118976001,1212146813118976001,2019-12-31,angelica_kaa,"😇🎁     @ г.Брест, Республика Беларусь  https://t.co/7ycNGMglrv","['newyear', 'gift', 'mood', 'happy']","😇🎁 #newyear #gift #mood #happy @ г.Брест, Республика Беларусь  https://t.co/7ycNGMglrv",1
4580,1212146783016628224,1212146783016628224,2019-12-31,korflex_relax,¡¡¡Feliz Año Nuevo!!!  Feliç Any Nou!!!  Feliz ano novo!!!  Urte berri on!!!  Happy New Year!!!  Bonne Année!!!         https://t.co/W7X4bo5Tdd,"['korflex', 'navidad', 'christmas', 'relax', 'happy']",¡¡¡Feliz Año Nuevo!!!  Feliç Any Nou!!!  Feliz ano novo!!!  Urte berri on!!!  Happy New Year!!!  Bonne Année!!!  #korflex #navidad #christmas #relax #happy #2020  https://t.co/W7X4bo5Tdd,1
4581,1212146692113543169,1212146692113543169,2019-12-31,franceamerique," New Year, France!  =&gt; Celebrate the new year with a glass of “American champagne” from California or Virginia, and read our story on the growing U.S. sparkling wine market:  https://t.co/YluCwi9r3F  https://t.co/DY6PXpcdBf",['happy'],"#HAPPY New Year, France!  =&gt; Celebrate the new year with a glass of “American champagne” from California or Virginia, and read our story on the growing U.S. sparkling wine market:  https://t.co/YluCwi9r3F  https://t.co/DY6PXpcdBf",1
4582,1212146633468715008,1212146633468715008,2019-12-31,onleininger," New Year! All the best to you, your friends and family! Be careful and enjoy the night! &lt;3",['happy'],"#Happy New Year! All the best to you, your friends and family! Be careful and enjoy the night! &lt;3",1
4583,1212146628968304641,1212146628968304641,2019-12-31,stevedestivelle,I wish you a  new year.,['happy'],I wish you a #happy new year.,1
4584,1212146618889322499,1212146618889322499,2019-12-31,jortiz764, new year to all Feliz navidad a todos  https://t.co/Oh2RQ1rUJv,['happy'],#happy new year to all Feliz navidad a todos  https://t.co/Oh2RQ1rUJv,1
4585,1212146553219174400,1212146553219174400,2019-12-31,ikokon_com," New Year!  - Wir wünschen euch ein gutes, Neues Jahr","['happy', 'prostneujahr']","#Happy New Year! #ProstNeujahr - Wir wünschen euch ein gutes, Neues Jahr",1
4586,1212146542951485440,1212146542951485440,2019-12-31,marc_stampfli,"Happy New Year! All the best to you, your friends and family! Keep on engaging this year.  ","['happy', 'newyear']","Happy New Year! All the best to you, your friends and family! Keep on engaging this year. #happy #newyear",1
4587,1212146516774850561,1212146516774850561,2019-12-31,cock_a_cola,BIEN BONNE ANNÉE &amp; lot of hugs!!   ,"['happy', 'goodtime', 'first']",BIEN BONNE ANNÉE &amp; lot of hugs!! #Happy #GoodTime #First,1
4588,1212146510852435970,1212146510852435970,2019-12-31,arcibaldo360,"Happy New Year! All the best to you, your friends and family!  ","['newyear', 'happy']","Happy New Year! All the best to you, your friends and family! #newYear #Happy",1
4589,1212146493278367746,1212146493278367746,2019-12-31,timotegeimer,Happy New Year! All the best!   ,"['happy', 'newyear', 'spreadlove']",Happy New Year! All the best! #happy #newyear #spreadlove,1
4590,1212146469337288704,1212146469337288704,2019-12-31,_mind2muscle,"All the best to you all at @PDKinetics -  “May your smallest steps in the right direction end up being the biggest steps again of your life with a ,  and  future ahead for you all”    💫","['happy', 'positive', 'healthy', 'happynewyear2020']","All the best to you all at @PDKinetics -  “May your smallest steps in the right direction end up being the biggest steps again of your life with a #Happy, #Positive and #Healthy future ahead for you all”   #HappyNewYear2020 💫",1
4591,1212146451335262208,1212146451335262208,2019-12-31,faem_investment,"Happy New Year! All the best to you, your friends and family!   ","['happy', 'investing']","Happy New Year! All the best to you, your friends and family! #Happy #Investing #2016",1
4592,1212146422293966849,1212146422293966849,2019-12-31,rotationhalle,  ! Wir wünschen nicht nur unseren Schwimmern aber denen besonders ein tolles und gesundes Jahr  mit vielen persönlichen Trainings- und Wettkampferfolgen!  https://t.co/DESKLk2G2x,"['happy', 'new', 'year']",#HAPPY #NEW #YEAR! Wir wünschen nicht nur unseren Schwimmern aber denen besonders ein tolles und gesundes Jahr #2020 mit vielen persönlichen Trainings- und Wettkampferfolgen!  https://t.co/DESKLk2G2x,1
4593,1212146404782727169,1212146404782727169,2019-12-31,viomorrisstan,   in the distance to a   @ 100 Studios  https://t.co/c2z5CFbVOC,"['happy', 'newyear', 'looking', 'creative']",#happy #newyear #looking in the distance#cheers to a #creative #2020 @ 100 Studios  https://t.co/c2z5CFbVOC,1
4594,1212146382498349056,1212146382498349056,2019-12-31,abenaqw,Ending my first decade   new year ❤❤🔥🌹🌹❤❤,['happy'],Ending my first decade  #happy new year ❤❤🔥🌹🌹❤❤,1
4595,1212146162091905024,1212146162091905024,2019-12-31,cardif_fr,C'est parti pour 2020 ! Nous vous adressons nos meilleurs  pour cette nouvelle année qui sera riche en nouveautés 🎉✨     https://t.co/Vn1ot6iFV0,"['vœux', 'happynewyear', 'bonneannee2020', 'happy']",C'est parti pour 2020 ! Nous vous adressons nos meilleurs #vœux pour cette nouvelle année qui sera riche en nouveautés 🎉✨ #HappyNewYear #BonneAnnee2020 #Happy  https://t.co/Vn1ot6iFV0,1
4596,1212145790249865217,1212145790249865217,2019-12-31,annemariebush,Happy new year my dear friends!       https://t.co/lY1vCRl4E4,"['happy', 'happynewyear', 'newyear', 'instagram']",Happy new year my dear friends! #happy #happynewyear #newyear #2020 #instagram  https://t.co/lY1vCRl4E4,1
4597,1212145226107826176,1212145226107826176,2019-12-31,fggolfacademy,       https://t.co/tkL11kqXIo,"['happy', 'new', 'year', 'enjoylife', 'in']",#happy #new #year #enjoylife #in #2020  https://t.co/tkL11kqXIo,1
4598,1212144987384754178,1212144987384754178,2019-12-31,abbeighx,"2019 hasn’t been easy but compared to 2018 and backwards it’s been amazing. Accepted help for my mental health, no hospital admissions, back at work &amp; start my degree in the New Year. Not to mention getting the amazing opportunity to continue my Horse Racing journalism. ⭐️",['happy'],"2019 hasn’t been easy but compared to 2018 and backwards it’s been amazing. Accepted help for my mental health, no hospital admissions, back at work &amp; start my degree in the New Year. Not to mention getting the amazing opportunity to continue my Horse Racing journalism. #Happy⭐️",1
4599,1212144897739898880,1212068043750363136,2019-12-31,zimkitabolo,@cindytrimm  new year Dr Trimm family❤ 🙌🙌🙌🙌🙌🙌💃💃💃💃💃,['happy'],@cindytrimm #happy new year Dr Trimm family❤ 🙌🙌🙌🙌🙌🙌💃💃💃💃💃,1
4600,1212144844803584000,1212144844803584000,2019-12-31,loobylou61,Just saying...read the caption. 💖       @ Shi's Pad  https://t.co/eYBAtHBOwo,"['happy', 'mindfulnessmoments', 'blessed', 'gratitude', 'humble']",Just saying...read the caption. 💖  #happy #mindfulnessmoments #blessed #gratitude #humble @ Shi's Pad  https://t.co/eYBAtHBOwo,1
4601,1212144785752051712,1212144785752051712,2019-12-31,alli65651151,I want to thank my Hubby and my Amazing friends that I love 💕 so much! Thank you so much for making my Christmas 🎄 so meaningful!!! I also got a 75 inch Roku TV! So blessed!  …  https://t.co/tqRLYj1W3q,['happy'],I want to thank my Hubby and my Amazing friends that I love 💕 so much! Thank you so much for making my Christmas 🎄 so meaningful!!! I also got a 75 inch Roku TV! So blessed! #allismagicalinsights#christmas #happy…  https://t.co/tqRLYj1W3q,1
4602,1212144705129123841,1212144705129123841,2019-12-31,engrnahidhasan,"New year celebration    New year 2020 @ Times Square, New York City  https://t.co/hzXgt2dq8G","['2k20', 'timessquare', 'happy']","New year celebration #2k20 #timessquare #Happy New year 2020 @ Times Square, New York City  https://t.co/hzXgt2dq8G",1
4603,1212144581472591873,1212144581472591873,2019-12-31,gihundweh, NEW year(2020) to ALL our customers. Blessings!,['happy'],#Happy NEW year(2020) to ALL our customers. Blessings!,1
